Price,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
Ticker,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
Date,,,,,,,,,,,,,,,,,,,,
2023-02-14 00:00:00+00:00,95.4933090209961,67.4800033569336,107.26000213623047,152.58999633789062,284.7699890136719,377.8999938964844,85.94999694824219,26.290000915527344,69.20999908447266,153.0399932861328,281.489990234375,120.87000274658203,87.79000091552734,270.70001220703125,165.0800018310547,331.5199890136719,119.86000061035156,53.290000915527344,135.0399932861328,94.68000030517578
2023-02-15 00:00:00+00:00,95.97826385498047,68.02999877929688,107.27999877929688,151.05999755859375,287.6499938964844,375.94000244140625,85.18000030517578,26.690000534057617,69.2699966430664,151.75,284.4599914550781,137.00999450683594,78.66000366210938,272.7900085449219,165.39999389648438,338.3900146484375,121.58000183105469,53.439998626708984,137.14999389648438,96.94000244140625
2023-02-16 00:00:00+00:00,93.6454849243164,67.72000122070312,106.08000183105469,149.52999877929688,281.2200012207031,365.1600036621094,80.08000183105469,26.3700008392334,69.12999725341797,148.27999877929688,280.7300109863281,139.4199981689453,77.06999969482422,285.6199951171875,162.00999450683594,326.1700134277344,118.75,53.13999938964844,137.10000610351562,95.51000213623047
2023-02-17 00:00:00+00:00,94.4732437133789,67.23999786376953,106.73999786376953,151.30999755859375,277.04998779296875,356.8500061035156,78.5,26.229999542236328,69.37000274658203,148.25999450683594,279.7099914550781,131.60000610351562,77.30000305175781,258.010009765625,161.5800018310547,316.7099914550781,118.5999984741211,53.970001220703125,135.0500030517578,94.3499984741211
2023-02-21 00:00:00+00:00,91.34615325927734,65.66999816894531,103.6500015258789,152.0,269.1499938964844,346.70001220703125,76.7699966430664,25.56999969482422,68.12999725341797,143.4199981689453,277.510009765625,128.77999877929688,76.4000015258789,241.9600067138672,157.47000122070312,304.0,115.01000213623047,53.34000015258789,134.41000366210938,91.79000091552734
2023-02-22 00:00:00+00:00,91.08695983886719,65.47000122070312,102.69000244140625,150.6699981689453,269.6300048828125,348.7200012207031,76.61000061035156,25.389999389648438,68.36000061035156,142.0800018310547,278.2900085449219,127.20999908447266,76.8499984741211,246.4499969482422,155.85000610351562,302.7200012207031,113.13999938964844,53.2599983215332,133.27999877929688,91.6500015258789
2023-02-23 00:00:00+00:00,91.06187438964844,65.80999755859375,102.55000305175781,152.07000732421875,271.2300109863281,347.0199890136719,79.75,25.389999389648438,68.0,143.1999969482422,279.7200012207031,125.5199966430664,75.1500015258789,253.85000610351562,155.80999755859375,305.4599914550781,113.77999877929688,52.9900016784668,131.85000610351562,90.88999938964844
2023-02-24 00:00:00+00:00,90.13378143310547,64.9000015258789,100.45999908447266,152.7100067138672,266.5299987792969,320.5400085449219,78.08999633789062,25.31999969482422,68.56999969482422,141.1999969482422,280.9800109863281,122.77999877929688,72.70999908447266,249.52000427246094,151.74000549316406,306.2799987792969,113.01000213623047,52.720001220703125,131.58999633789062,89.12999725341797
2023-02-27 00:00:00+00:00,90.5267562866211,65.31999969482422,99.7699966430664,154.27999877929688,266.25,322.32000732421875,78.7699966430664,24.8799991607666,68.2300033569336,142.17999267578125,285.4200134277344,123.52999877929688,73.30000305175781,257.0199890136719,151.52999877929688,304.6400146484375,113.0,51.459999084472656,128.9499969482422,89.87000274658203
2023-02-28 00:00:00+00:00,90.08361053466797,65.62999725341797,101.72000122070312,153.89999389648438,265.54998779296875,323.95001220703125,78.58000183105469,24.68000030517578,68.1500015258789,141.97000122070312,285.9800109863281,123.27999877929688,72.5999984741211,254.30999755859375,149.77999877929688,309.5,112.70999908447266,51.27000045776367,128.77999877929688,90.05999755859375
